,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
101,1,44,9,0.0926451881728058,1228,227625.29778738215,-0.17984322090478908,0.14079295966769723,-0.19974496776615433,913.1430319664202,0.01745891706738406,33.01045195268153,24.90867704626459
102,1,45,2,0.022015632879471,134,17975.030147797468,0.07049449074882033,0.09119121095275562,-0.2693819967085252,1163.9396723951877,0.023384491908919162,39.66541666666671,37.22879724540515
103,1,46,4,0.008512106916403608,341,1245144.1578015555,0.22921724939914503,-0.4083964941788154,-0.4899778062612703,1251.7267798980904,0.02495881236158808,36.41466445705985,47.830929228789245
104,1,47,9,0.023252142758830564,4268,2180129.956154226,-0.23189098245087664,-0.31380146630798655,-0.2295196587771773,1784.949601089541,0.022875277740378522,54.274751452060585,17.396754416377277
105,1,48,8,0.026560576774734158,779,8254657.939095875,0.06955824770614562,0.07177866015887556,-0.191949190694665,1063.0158373283118,0.02100638642741291,37.76368354851599,102.42830239256108
106,1,49,10,0.02839155668119797,1501,8801471.516422749,-0.02146387549850533,-0.05161642016819588,0.16724109827164663,1177.4366448958299,0.016591327891275945,33.23507531722087,64.10915037471976
107,1,50,6,0.03069404934469374,1241,631782.4352649841,0.08569063606550309,0.11565663458991282,-0.033540024017011845,1025.3019477925602,0.018483164117204447,49.46559031509292,31.60040093954177
108,1,51,24,0.05323460619114998,3899,826045.876207194,0.047640856066331096,-0.0654752920151022,-0.038985774281606704,1160.3667613922992,0.01610349158546627,33.449564176117036,25.742037727923776
109,1,52,4,0.15309550969890406,340,391318.38155786577,-0.10851959801659598,-0.15592758856984612,-0.15897042088377913,3251.646542813853,0.02951752264500318,32.81423725459935,42.93862272995147
110,1,53,14,0.08928125752236618,1447,473531.04428361525,0.021374272720006905,-0.28339819622205703,-0.34047494774754317,1527.959315135961,0.026894392355205965,41.661066236958405,35.862294622011305
111,2,0,1,0.0,60,38696.35859210656,0.0,0.0,0.0,0.0,0.0,52.248333333333385,39.484154039644146
112,2,1,1,0.0,60,6444.292996132568,0.0,0.0,0.0,0.0,0.0,52.254000000000055,21.315853558622663
113,2,2,1,0.0,193,94392.6232089872,0.0,0.0,0.0,0.0,0.0,55.57886010362708,31.162390016185864
114,2,3,1,0.0,67,14707.764288442422,0.0,0.0,0.0,0.0,0.0,27.22985074626867,32.86658217051062
115,2,4,2,0.019217837042953854,353,682024.5710678893,0.099043387518288,0.44504310139619063,-0.33873820380894404,454.5495138216499,0.020368625695083135,35.45531449303655,50.654370270093224
