,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
19639,589,14,8,0.04004823947220698,972,211799.50353761218,-0.096282313971244,0.14015529890220813,-0.4890305503235236,951.1961798053107,0.024537515820935326,33.72953943779807,23.18332722342032
19640,589,15,8,0.018984673352155517,1153,7429716.752704351,-0.04562763782154312,-0.367476620165858,-0.24850165500839672,1978.090839357798,0.019952339253813695,36.084814930139785,69.836176339889
19641,589,16,6,0.025154479071310337,1045,4384601.521043336,-0.1613399747453522,0.06606123526651118,0.19937992813871105,633.66279748679,0.014266103675668256,33.805185463587975,62.348478551072276
19642,589,17,6,0.048200838320511315,586,325091.5536742454,0.13438890673289214,0.23806347028684396,0.03455671394839821,522.0616506551818,0.01567950288515771,62.66516467163743,8.366007398367
19643,589,18,7,0.061144162937931575,2130,1607579.7264476449,-0.3353227825001551,-0.2552688958893316,-0.12626372158688529,1341.2760560058985,0.023299089341476703,55.94576646880728,24.826312892279223
19644,589,19,2,0.04622006410218921,309,64167.52891213398,-0.17694537007628786,-0.4408206410931326,-0.6634213460531717,2567.549616331513,0.06368661156534138,62.780460217391266,12.109133269201143
19645,589,20,9,0.03448259102240563,1124,415050.3186449201,-0.038024171820545544,0.19578615573207336,0.10064193231933023,1168.8479422644234,0.014502658557308534,54.311480525513524,17.96346822722276
19646,589,21,6,0.04002861807705708,2050,1607627.442257664,-0.19377034438520724,-0.13039563348793448,0.14455841751171636,892.9375854851802,0.011180244885611097,49.671224814118915,25.64401845339282
19647,589,22,6,0.0691575098712337,757,146801.59788111062,0.007342193090711861,-0.3420263453770313,-0.5684359326931326,1618.8940119089848,0.03453727641163493,33.118995717216755,24.66207035614801
19648,589,23,14,0.05403034715018489,1582,614154.0961603603,0.022259474083235087,-0.21508914279632113,-0.15349200843980332,1743.1351271155218,0.019551795980510843,52.21846407044368,14.21048659886848
19649,589,24,11,0.05060551540572249,2733,1956819.8691908107,-0.2279013351722102,0.03550504204642906,-0.23950702665467036,1051.0165273967723,0.0295489215254612,49.783967487209914,32.64560586138284
19650,589,25,10,0.027430425788787665,1968,4154735.388257199,0.352803754074838,-0.15609897963212746,0.07298484237097255,1541.2679603643896,0.01609193898068649,35.78235390541873,42.17699894207781
19651,589,26,6,0.1058625889386795,466,248971.81700917744,-0.16353583556489384,-0.05630810477635761,0.18769665107537722,731.6497213186908,0.012973328160179107,54.681957030110276,7.403173213930525
19652,589,27,17,0.026410266299785344,2292,15881941.93361183,-0.1239595364277911,-0.012680425194594804,-0.16828874675823288,1117.1146423534387,0.02091123836872249,36.405047382677616,73.48377265133162
19653,589,28,18,0.058631358057436245,2524,553026.8205273106,-0.029314773041081592,-0.054057196998736706,-0.2670597287596343,1117.2796344067833,0.01721498386067816,33.26468580484382,26.822469935566904
19654,589,29,15,0.04638854258472158,2206,543972.1732322224,-0.13850139364977535,-0.2076615212653193,0.0872559433015049,1471.6205092980708,0.012146977246043529,31.981956422343764,24.76907150651369
19655,589,30,15,0.05291248327814167,1868,13314358.1457963,-0.24904742061251425,-0.2711626898391343,-0.024313365778173023,1421.3827274224557,0.01853446614008892,37.767108633033644,76.57954861793563
19656,589,31,7,0.058503262295096926,1210,614266.9502039507,-0.22130857810746682,-0.4119771294739669,-0.33283299141852785,2047.9582583333129,0.018142598316897775,55.57621609575263,11.740534495225196
19657,589,32,12,0.03176366747681183,3967,2623651.258072561,0.22302285706684802,-0.20375254046003655,-0.30718178838488247,1144.2885512821097,0.03219517862551115,49.95989585720895,27.924280427660534
19658,589,33,34,0.10359958432153524,4999,2296865.3629091084,-0.1590245017688373,-0.106995235506823,-0.010329089248656234,1245.9849349178658,0.018611524899871796,38.772904295012395,28.884404857190397
19659,589,34,13,0.05641561150492379,1896,965219.7939404445,-0.1567888056810029,-0.38377794803420434,-0.3701547817024143,1230.83781036462,0.02091936264794804,55.76365844896062,11.685117183761518
19660,589,35,10,0.035941119541256936,630,20506.845342855293,0.0,0.0,0.0,467.9636468705694,0.012112300925914104,33.842621417727536,28.02808680380115
19661,590,0,1,0.0,92,14086.65280760371,0.0,0.0,0.0,0.0,0.0,56.11956521739139,9.953117828539456
